dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed,sketch_dim,public_validation_samples,protocol_online_bytes,protocol_offline_bytes,secure_multiplications
mnist,tiny_cnn,pp_srsf,label_flip_pairwise,0.2,0.5,19,0.174,2.1257953186035157,0.08760814750413229,1,1,0.5,0.125,19.034400000009555,12.204900000000407,4239760,474.40430000000333,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_pairwise,0.2,0.5,20,0.316,2.0233972778320313,0.24784867041391037,1,1,0.5,0.125,20.49189999999612,12.254299999995055,4239760,488.6903000000018,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,1,0.09,2.30352490234375,0.02599752451869784,0,2,0.0,0.25,21.504800000002433,12.712800000002744,4239760,802.3169000000081,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,2,0.101,2.302393493652344,0.03573459045170494,0,2,0.0,0.25,21.11599999999214,11.01470000000404,4239760,818.9620000000133,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,3,0.117,2.3013373413085936,0.0488107264893775,0,2,0.0,0.25,18.079700000001253,10.932299999993234,4239760,802.9197000000039,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,4,0.138,2.300278076171875,0.0752088621758714,0,2,0.0,0.25,19.666399999991313,11.374700000004623,4239760,790.9369999999996,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,5,0.128,2.2995137939453123,0.0435551268153143,0,2,0.0,0.25,21.680799999998612,12.505199999992556,4239760,817.3465999999934,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,6,0.116,2.2999254150390627,0.02078853046594982,0,2,0.0,0.25,19.750100000010207,10.70900000000563,4239760,800.3269000000017,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,7,0.116,2.303451110839844,0.02078853046594982,0,2,0.0,0.25,19.452200000003472,9.70800000000338,4239760,798.4524999999962,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,8,0.116,2.30936083984375,0.02078853046594982,0,2,0.0,0.25,20.21129999999971,10.394200000007459,4239760,807.0906000000093,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,9,0.116,2.3202767333984373,0.02078853046594982,0,2,0.0,0.25,18.266499999995744,10.114099999995574,4239760,798.6674999999934,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,10,0.116,2.3234507446289063,0.02078853046594982,0,2,0.0,0.25,18.77829999999392,9.833800000009774,4239760,811.4192000000031,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,11,0.116,2.3393508911132814,0.02078853046594982,0,2,0.0,0.25,22.68680000000245,13.24639999999988,4239760,816.7748999999986,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,12,0.116,2.3344607543945313,0.02078853046594982,0,2,0.0,0.25,18.831300000002216,11.554400000008513,4239760,812.9160000000013,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,13,0.116,2.3276226806640623,0.02078853046594982,0,2,0.0,0.25,21.919099999990976,12.033099999996466,4239760,802.9080000000022,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,14,0.218,2.2736309204101564,0.11613270086299132,0,2,0.0,0.25,20.585300000007578,10.118400000010297,4239760,803.8927999999999,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,15,0.231,2.2544893188476562,0.16152151828446298,0,2,0.0,0.25,21.35439999999278,9.922799999998233,4239760,813.4570999999937,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,16,0.25,2.2199691772460937,0.1530667604286215,0,2,0.0,0.25,21.155700000008437,11.642699999995898,4239760,823.2223999999917,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,17,0.12,2.199095184326172,0.05319916552200017,1,1,0.5,0.125,18.95939999999996,10.640300000005709,4239760,791.9524999999936,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,18,0.269,2.1637921142578125,0.15870051365979518,1,1,0.5,0.125,17.806800000002454,10.89319999999816,4239760,811.4818000000099,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,19,0.228,2.1248240661621094,0.1478521465594767,0,2,0.0,0.25,20.99959999999612,10.549100000005751,4239760,813.2923000000005,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_pairwise,0.2,0.5,20,0.272,2.0471391906738283,0.1802948004814586,0,2,0.0,0.25,22.367700000003765,12.201200000006907,4239760,799.1800000000069,2131,32,600,46800,69120,1440
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,1,0.095,2.3034795532226564,0.017351598173515982,1,1,0.5,0.125,0.0,12.161500000004821,16938560,739.5206999999999,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,2,0.095,2.3037078857421873,0.017351598173515982,0,2,0.0,0.25,0.0,10.735900000000242,16938560,727.8349999999989,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,3,0.095,2.305209716796875,0.017351598173515982,0,2,0.0,0.25,0.0,12.380399999997849,16938560,727.798000000007,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,4,0.095,2.303217041015625,0.017351598173515982,1,1,0.5,0.125,0.0,10.5993999999896,16938560,732.5897000000055,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,5,0.095,2.303722717285156,0.017351598173515982,0,2,0.0,0.25,0.0,11.53030000000399,16938560,725.8511999999939,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,6,0.095,2.3036073608398437,0.017351598173515982,1,1,0.5,0.125,0.0,12.70449999999812,16938560,753.8686000000041,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,7,0.116,2.2958831787109375,0.02078853046594982,0,2,0.0,0.25,0.0,12.126600000001986,16938560,728.1475999999998,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,8,0.116,2.2954465942382813,0.02078853046594982,1,1,0.5,0.125,0.0,10.40670000000432,16938560,727.9743999999937,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,9,0.095,2.2964920654296876,0.017351598173515982,1,1,0.5,0.125,0.0,11.617200000003436,16938560,729.9739000000045,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,10,0.154,2.254727783203125,0.06316578144245781,1,1,0.5,0.125,0.0,11.881000000002473,16938560,715.083000000007,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,11,0.095,2.253670654296875,0.017351598173515982,0,2,0.0,0.25,0.0,11.25739999999098,16938560,719.3754999999982,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,12,0.274,2.2097499389648436,0.17441641594220178,0,2,0.0,0.25,0.0,12.444400000006794,16938560,729.0407999999928,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,13,0.245,2.1814861755371093,0.1366290906606545,1,1,0.5,0.125,0.0,11.222799999998756,16938560,708.3044000000029,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,14,0.244,2.1219388427734374,0.13896909027880006,0,2,0.0,0.25,0.0,9.980699999999842,16938560,707.4568000000028,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,15,0.245,2.0445452575683594,0.1609334930201185,0,2,0.0,0.25,0.0,12.155000000007021,16938560,706.5419000000048,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,16,0.414,1.944526885986328,0.3138227945922557,1,1,0.5,0.125,0.0,10.702400000013768,16938560,720.7673999999997,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,17,0.489,1.8010489807128907,0.39286403068825615,2,0,1.0,0.0,0.0,11.39100000000326,16938560,736.3440000000026,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,18,0.603,1.6669352111816407,0.5447776342985373,1,1,0.5,0.125,0.0,11.668900000003646,16938560,767.6273000000009,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,19,0.631,1.5393545532226562,0.5756912634877771,1,1,0.5,0.125,0.0,10.151600000000371,16938560,714.0326000000101,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_pairwise,0.2,0.5,20,0.599,1.4807975158691407,0.584171459026108,0,2,0.0,0.25,0.0,9.79639999999904,16938560,735.6140999999923,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,1,0.095,2.305859313964844,0.017351598173515982,0,0,0.0,0.0,0.0,0.3087999999991098,4234640,438.45599999998797,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,2,0.095,2.31233447265625,0.017351598173515982,0,0,0.0,0.0,0.0,0.2998999999874741,4234640,429.4892000000061,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,3,0.095,2.3356162719726563,0.017351598173515982,0,0,0.0,0.0,0.0,0.2989000000042097,4234640,425.8326000000068,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,4,0.095,2.3764732666015624,0.017351598173515982,0,0,0.0,0.0,0.0,0.3054000000020096,4234640,436.98440000000005,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,5,0.095,2.4027200317382813,0.017351598173515982,0,0,0.0,0.0,0.0,0.2896000000021104,4234640,426.33820000000355,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,6,0.095,2.4044884033203124,0.017351598173515982,0,0,0.0,0.0,0.0,0.2539000000041369,4234640,450.0282999999996,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,7,0.095,2.4167203369140626,0.017351598173515982,0,0,0.0,0.0,0.0,0.3114999999951351,4234640,428.7281000000007,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,8,0.095,2.34265625,0.017351598173515982,0,0,0.0,0.0,0.0,0.3181000000012091,4234640,432.0881999999955,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,9,0.095,2.35519384765625,0.017351598173515982,0,0,0.0,0.0,0.0,0.2917999999993981,4234640,433.7401000000085,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,10,0.095,2.2950707397460937,0.017351598173515982,0,0,0.0,0.0,0.0,0.301600000000235,4234640,431.69800000001146,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,11,0.095,2.311447814941406,0.017351598173515982,0,0,0.0,0.0,0.0,0.3161000000062586,4234640,432.4968000000098,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,12,0.095,2.250143005371094,0.017351598173515982,0,0,0.0,0.0,0.0,0.25790000000824875,4234640,419.60329999999146,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,13,0.196,2.091639953613281,0.12315509693558473,0,0,0.0,0.0,0.0,0.25790000000824875,4234640,427.95759999999916,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,14,0.173,2.12409716796875,0.10394668904091905,0,0,0.0,0.0,0.0,0.3139000000089709,4234640,438.904100000002,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,15,0.217,2.011062713623047,0.14576973570083657,0,0,0.0,0.0,0.0,0.28179999999622396,4234640,453.1606000000039,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,16,0.214,2.0264827575683593,0.1420186400823729,0,0,0.0,0.0,0.0,0.3262999999975591,4234640,439.69969999999137,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,17,0.351,1.7260224609375,0.3054590825117236,0,0,0.0,0.0,0.0,0.31380000000069685,4234640,445.5285000000089,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,18,0.325,1.7311759338378907,0.2766452605178721,0,0,0.0,0.0,0.0,0.37060000001076787,4234640,436.3717999999892,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,19,0.433,1.5628005981445312,0.41046449569755056,0,0,0.0,0.0,0.0,0.29889999998999883,4234640,436.78309999999954,2131,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip_all_to_one,0.2,0.5,20,0.481,1.4793970947265624,0.46120597455164897,0,0,0.0,0.0,0.0,0.27579999999716165,4234640,431.3777999999928,2131,32,600,0,0,0
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,1,0.095,2.3038295288085937,0.017351598173515982,1,1,0.5,0.125,18.399900000005687,10.710599999995907,4239760,470.3892999999937,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,2,0.095,2.303199462890625,0.017351598173515982,1,1,0.5,0.125,20.16809999999225,9.570099999990589,4239760,467.6655000000096,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,3,0.121,2.3028028564453127,0.04823657518501341,1,1,0.5,0.125,20.185500000010848,11.874899999995137,4239760,476.35850000000346,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,4,0.095,2.3029185791015623,0.017351598173515982,1,1,0.5,0.125,21.942699999996762,12.521899999995867,4239760,480.85500000000536,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,5,0.095,2.3037649536132814,0.017351598173515982,1,1,0.5,0.125,18.08950000000209,10.543100000006689,4239760,461.78090000000793,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,6,0.095,2.305160400390625,0.017351598173515982,1,1,0.5,0.125,19.910300000006487,10.646199999996497,4239760,468.15420000000074,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,7,0.095,2.3060031127929688,0.017351598173515982,1,1,0.5,0.125,20.48589999999706,12.051400000004264,4239760,465.5727999999897,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,8,0.171,2.3052792358398437,0.06290627222998994,1,1,0.5,0.125,18.768300000004956,9.590700000003949,4239760,459.86899999999764,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,9,0.095,2.3059179077148437,0.017351598173515982,1,1,0.5,0.125,19.70129999999415,10.424300000011044,4239760,464.7726999999975,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,10,0.095,2.3172174682617186,0.017351598173515982,1,1,0.5,0.125,20.987200000007533,12.067000000001826,4239760,471.8496999999928,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,11,0.095,2.3305938720703123,0.017351598173515982,1,1,0.5,0.125,19.3759,11.560100000011175,4239760,452.1944999999903,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,12,0.332,2.2436007080078126,0.22760722380072865,2,0,1.0,0.0,20.329499999988343,11.786499999999478,4239760,466.60289999999804,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,13,0.226,2.1908521118164064,0.13253235868459604,1,1,0.5,0.125,20.013199999993958,11.785799999998403,4239760,479.63109999999176,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,14,0.214,2.1561882934570313,0.11169720031536987,1,1,0.5,0.125,19.519000000002507,12.076600000000326,4239760,461.64330000000575,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,15,0.436,2.06334619140625,0.3617896737172498,2,0,1.0,0.0,20.72919999999101,10.644799999994348,4239760,476.3067000000092,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,16,0.206,2.0598814697265624,0.12920519942902867,1,1,0.5,0.125,20.389799999989577,10.914999999997121,4239760,466.8317000000002,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,17,0.42,1.878904327392578,0.3233367791673429,1,1,0.5,0.125,19.454800000005434,9.706800000003568,4239760,456.98790000000145,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,18,0.594,1.69322900390625,0.5260238462652544,2,0,1.0,0.0,19.795799999997143,10.69009999999082,4239760,469.8690999999968,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,19,0.183,2.0172885131835936,0.11032442614773086,0,2,0.0,0.25,19.825999999994792,10.57169999999985,4239760,464.7452999999899,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip_all_to_one,0.2,0.5,20,0.644,1.4667533264160155,0.6317349266939549,2,0,1.0,0.0,18.227300000006608,10.031699999998978,4239760,461.4044000000064,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,1,0.095,2.3038295288085937,0.017351598173515982,1,1,0.5,0.125,20.78459999999893,10.203099999998244,4239760,816.7425999999978,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,2,0.095,2.303167724609375,0.017351598173515982,1,1,0.5,0.125,18.894299999999475,11.950600000005807,4239760,805.3912999999966,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,3,0.095,2.3028217163085936,0.017351598173515982,1,1,0.5,0.125,19.668699999996875,10.393500000006384,4239760,799.3541000000022,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,4,0.095,2.3019797973632814,0.017351598173515982,1,1,0.5,0.125,20.62800000000209,10.44199999999762,4239760,810.4481000000021,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,5,0.095,2.3011704711914063,0.01736745886654479,1,1,0.5,0.125,20.07170000000258,11.321699999996326,4239760,803.4705000000031,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,6,0.133,2.3014176025390625,0.05704171450440108,1,1,0.5,0.125,21.10720000000299,10.807999999997264,4239760,800.8137000000062,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,7,0.122,2.3035585327148436,0.04181496211571399,1,1,0.5,0.125,19.053299999995943,11.938200000003008,4239760,823.6512999999945,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,8,0.152,2.30393359375,0.07464874891467362,1,1,0.5,0.125,18.319300000001704,11.555000000001314,4239760,806.4881000000099,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,9,0.095,2.301037170410156,0.017351598173515982,1,1,0.5,0.125,20.55879999998922,12.059299999990003,4239760,813.5640999999936,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,10,0.095,2.2949168701171874,0.017351598173515982,1,1,0.5,0.125,18.308399999995117,12.041600000003427,4239760,797.5828000000007,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,11,0.1,2.2743839111328126,0.01818181818181818,2,0,1.0,0.0,20.84809999999493,11.364299999996774,4239760,792.4281999999891,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,12,0.322,2.2359428100585936,0.24357903940372702,2,0,1.0,0.0,21.40359999998509,12.8387000000032,4239760,823.207100000019,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,13,0.456,2.1769122314453124,0.3335443859708226,2,0,1.0,0.0,19.405900000009524,10.852199999987988,4239760,800.4224000000022,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,14,0.264,2.1318355712890624,0.17733076082586421,2,0,1.0,0.0,19.47780000000421,11.398700000000872,4239760,905.9966000000088,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,15,0.367,2.0186808776855467,0.31532288359475646,2,0,1.0,0.0,22.1830000000125,11.428600000016331,4239760,874.6687000000009,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,16,0.492,1.8832149658203126,0.4091383170319481,2,0,1.0,0.0,21.488500000003796,13.079800000014075,4239760,930.7110000000023,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,17,0.592,1.7310791015625,0.5418199873078107,2,0,1.0,0.0,21.086400000001504,12.146400000005997,4239760,858.9699000000053,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,18,0.572,1.5759796447753907,0.4816179703308925,2,0,1.0,0.0,19.697000000007847,12.734799999975621,4239760,823.270100000002,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,19,0.673,1.417615447998047,0.6487132960096572,2,0,1.0,0.0,22.420299999993176,10.738700000018753,4239760,838.9755000000036,2131,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip_all_to_one,0.2,0.5,20,0.614,1.3008455200195312,0.580850260826886,2,0,1.0,0.0,22.3871000000031,13.120199999974602,4239760,837.5771000000043,2131,32,600,46800,69120,1440
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,1,0.096,2.3039544677734374,0.019347247800286474,2,0,1.0,0.0,0.0,12.367799999992712,16938560,778.6357999999893,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,2,0.103,2.3037302856445314,0.029348689673299445,1,1,0.5,0.125,0.0,12.67089999998916,16938560,782.917900000001,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,3,0.095,2.3087740478515624,0.017351598173515982,1,1,0.5,0.125,0.0,10.265599999996766,16938560,762.5241000000074,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,4,0.095,2.3159234619140623,0.017351598173515982,1,1,0.5,0.125,0.0,10.679299999992509,16938560,765.6541000000061,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,5,0.095,2.3327369384765624,0.017351598173515982,1,1,0.5,0.125,0.0,11.961299999995845,16938560,746.1939999999743,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,6,0.095,2.3615272216796876,0.017351598173515982,1,1,0.5,0.125,0.0,10.302899999999227,16938560,745.8933000000059,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,7,0.095,2.3222570190429686,0.017351598173515982,1,1,0.5,0.125,0.0,12.448000000006232,16938560,785.5293000000074,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,8,0.096,2.299615234375,0.019504051620648256,2,0,1.0,0.0,0.0,10.35380000001851,16938560,716.8220000000076,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,9,0.095,2.290774475097656,0.017351598173515982,1,1,0.5,0.125,0.0,10.216799999994919,16938560,773.034899999999,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,10,0.095,2.24501220703125,0.017351598173515982,1,1,0.5,0.125,0.0,12.567700000005289,16938560,761.9655000000023,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,11,0.238,2.18404345703125,0.22017823517348606,2,0,1.0,0.0,0.0,10.95649999999182,16938560,733.0948999999976,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,12,0.095,2.2941428833007813,0.017351598173515982,0,2,0.0,0.25,0.0,12.518199999988155,16938560,737.8749000000084,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,13,0.416,2.0509444885253907,0.37711111563886374,2,0,1.0,0.0,0.0,11.185900000015181,16938560,725.9712000000036,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,14,0.288,2.030233123779297,0.20537718680332118,1,1,0.5,0.125,0.0,10.044099999987566,16938560,720.942100000002,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,15,0.432,1.8615003356933593,0.34991270262716806,1,1,0.5,0.125,0.0,12.25669999999468,16938560,737.9455999999891,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,16,0.35,1.8411990661621094,0.2937487894382315,1,1,0.5,0.125,0.0,10.622600000004923,16938560,727.8441999999927,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,17,0.604,1.495751708984375,0.5438573773149361,2,0,1.0,0.0,0.0,9.51670000000604,16938560,743.407000000019,2131,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip_all_to_one,0.2,0.5,18,0.533,1.4511171264648437,0.4775676773803642,1,1,0.5,0.125,0.0,10.041199999989203,16938560,754.9448000000041,2131,32,600,0,0,0
